created_at,voterID,message,selection1,selection2,selection3,selection4,selection5,selection6,voting_power
2024-06-14 08:16:26.265,xmrrvhjn32yxhjyv4rn63rx6fyynrgynj3w54739ghyyv,"{""params"":[""easternCardanoCouncil"",""joshuaStone"",""richManderino"",""inoNpo""],""timestamp"":1718352969219}",easternCardanoCouncil,joshuaStone,richManderino,inoNpo,,,3035441082
2024-06-14 08:19:12.615,xy5lw9yz73j8y9xvyz34607y986yfl0g9y3zgyy7z8y,"{""params"":[""abeEllis"",""kevinMohr"",""mauroAgustnAndreoli""],""timestamp"":1718353122047}",abeEllis,kevinMohr,mauroAgustnAndreoli,,,,2363955242
2024-06-14 08:19:43.614,xxhhm8lfy0m066zy9jrmymrmwyy234ymr62fmfnqvy6rh,"{""params"":[""mauroAgustnAndreoli"",""cardanoAtlanticCouncil"",""joshuaStone""],""timestamp"":1718353153022}",mauroAgustnAndreoli,cardanoAtlanticCouncil,joshuaStone,,,,13768475612
2024-06-14 08:19:56.47,9j8vq0yy22gf3qy0mvyg0y6yvyn42359fgm39qgf900,"{""params"":[""tevoSaks"",""cardanoJapan"",""mauroAgustnAndreoli""],""timestamp"":1718353123348}",tevoSaks,cardanoJapan,mauroAgustnAndreoli,,,,122945276501
2024-06-14 08:21:42.9,yywnmmj8yq6vzjf99vfvng6ghx0qx6fmyl4xwmgmv98f,"{""params"":[""vaibhavSolanki"",""cardanoJapan"",""easternCardanoCouncil"",""cardanoAtlanticCouncil"",""nicodemusRodriguez"",""scientificAnalyticalToolsLlc""],""timestamp"":1718353291401}",vaibhavSolanki,cardanoJapan,easternCardanoCouncil,cardanoAtlanticCouncil,nicodemusRodriguez,scientificAnalyticalToolsLlc,155458010
2024-06-14 08:22:02.709,y8494w80v8xq0hggrlj6v8zz4yxyx5qwfqy7l8y7l,"{""params"":[""cardanoJapan"",""cardanoAtlanticCouncil"",""mauroAgustnAndreoli""],""timestamp"":1718353318927}",cardanoJapan,cardanoAtlanticCouncil,mauroAgustnAndreoli,,,,199390590
2024-06-14 08:22:06.032,9l7759gmrvz799vy4hg2llhzmj4my5yq2xyxfmg3fyyl6,"{""params"":[""cardanoAtlanticCouncil"",""joshuaStone"",""easternCardanoCouncil"",""mauroAgustnAndreoli"",""cardanoJapan"",""lloydDuhon""],""timestamp"":1718353316906}",cardanoAtlanticCouncil,joshuaStone,easternCardanoCouncil,mauroAgustnAndreoli,cardanoJapan,lloydDuhon,995131642
2024-06-14 08:23:56.188,yyyyxy07wyy4yqjljgx0ngylgyyy2wj99qrfyhyv,"{""params"":[""mauroAgustnAndreoli"",""cardanoAtlanticCouncil""],""timestamp"":1718353432898}",mauroAgustnAndreoli,cardanoAtlanticCouncil,,,,,730521178
2024-06-14 08:27:01.885,x00qj5g6g83x6hy8yy9yqqj7yz6x3rlrjx94800,"{""params"":[""cardanoAtlanticCouncil"",""mauroAgustnAndreoli"",""cardanoJapan"",""easternCardanoCouncil"",""scientificAnalyticalToolsLlc"",""abeEllis""],""timestamp"":1718353592819}",cardanoAtlanticCouncil,mauroAgustnAndreoli,cardanoJapan,easternCardanoCouncil,scientificAnalyticalToolsLlc,abeEllis,70848026267
2024-06-14 08:28:06.551,8yjyy09vywvy5ymjjh0yg2x7j936nv4nnqq6ygyv,"{""params"":[""cardanoJapan"",""cardanoConfederationOfEmergingEconomies"",""kevinMohr""],""timestamp"":1718353664956}",cardanoJapan,cardanoConfederationOfEmergingEconomies,kevinMohr,,,,16292034
2024-06-14 08:28:49.998,xhrm3xyq297w56mg475hnqwzm8wzylzwn8lz54xgy3qmjy,"{""params"":[""cardanoAtlanticCouncil"",""cardanoJapan""],""timestamp"":1718353718008}",cardanoAtlanticCouncil,cardanoJapan,,,,,30826221136
2024-06-14 08:29:37.572,y5vrvlw8l7vvmn74y3394lyy39yql8hy2vmwr493z,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1718353765987}",cardanoAtlanticCouncil,,,,,,221779352132
2024-06-14 08:29:46.281,8mngy6zx57gzgx75rly3zxfy7jw4z2l9lnrg4v32xnnj,"{""params"":[""joshuaStone""],""timestamp"":1718353771931}",joshuaStone,,,,,,46526084
2024-06-14 08:31:23.556,x7r52yjm8jjzyw8gl2642r98qqwh70h30yq6hgqzvyz,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1718353873892}",cardanoAtlanticCouncil,,,,,,15102001474
2024-06-14 08:31:37.786,yyw3v80xy20rxz8f9g3zn5037yh95ly27nxvymy5yx8r2y,"{""params"":[""mauroAgustnAndreoli"",""lloydDuhon"",""easternCardanoCouncil""],""timestamp"":1718353881357}",mauroAgustnAndreoli,lloydDuhon,easternCardanoCouncil,,,,515027427
2024-06-14 08:31:58.644,9w5y3f6yhzmy0705yzmqmy599nj2vw06608qy2jxy,"{""params"":[""mauroAgustnAndreoli""],""timestamp"":1718353889116}",mauroAgustnAndreoli,,,,,,6867843386
2024-06-14 08:32:14.288,xjyv4lw4hq9jj0gyg33nh4yy2xyyyvfg9vjhyyyy9yyjz,"{""params"":[""cardanoJapan"",""joshuaStone"",""cardanoAtlanticCouncil""],""timestamp"":1718353916561}",cardanoJapan,joshuaStone,cardanoAtlanticCouncil,,,,136681370
2024-06-14 08:40:07.263,x2yhrm5nggy53q0g8w5023yl0q7lqnyh786yx7ywy0z7,"{""params"":[""cardanoConfederationOfEmergingEconomies"",""scientificAnalyticalToolsLlc""],""timestamp"":1718354317179}",cardanoConfederationOfEmergingEconomies,scientificAnalyticalToolsLlc,,,,,28879006280
2024-06-14 08:51:52.027,xrxm27z8y07fmn3n94xn79lqqlf0v86f07nqyrvg,"{""params"":[""joshuaStone"",""cardanoAtlanticCouncil"",""johnnyKelly""],""timestamp"":1718355098881}",joshuaStone,cardanoAtlanticCouncil,johnnyKelly,,,,744194946701
2024-06-14 08:51:57.268,x9y8jl0j2v9z7l938yz074ynl92zyy60yry0y2r9rq46jyf,"{""params"":[""cardanoAtlanticCouncil"",""johnnyKelly""],""timestamp"":1718355079339}",cardanoAtlanticCouncil,johnnyKelly,,,,,996957819852
2024-06-14 08:52:52.039,8yywn33zg73h5jhjr292wn2wq07hyj49zgx7vv,"{""params"":[""cardanoAtlanticCouncil"",""joshuaStone"",""johnnyKelly""],""timestamp"":1718355163850}",cardanoAtlanticCouncil,joshuaStone,johnnyKelly,,,,21081817934
2024-06-14 08:54:27.838,966wy5mrhyxwm67wyn6z544yymqryzy8fvqqz020,"{""params"":[""joshuaStone"",""cardanoAtlanticCouncil"",""johnnyKelly""],""timestamp"":1718355248275}",joshuaStone,cardanoAtlanticCouncil,johnnyKelly,,,,209293828872
2024-06-14 08:55:56.13,88jxyv3rxyy89g59zv022xhzxhv78m7zln7r2hg8ywrllv,"{""params"":[""johnnyKelly"",""cardanoAtlanticCouncil""],""timestamp"":1718355311301}",johnnyKelly,cardanoAtlanticCouncil,,,,,21750222718
2024-06-14 09:04:31.862,xwymjy9rq8776x3f2ywmzrr76475529m5027fqy8x7,"{""params"":[""cardanoJapan"",""mauroAgustnAndreoli""],""timestamp"":1718355858043}",cardanoJapan,mauroAgustnAndreoli,,,,,99540311
2024-06-14 09:04:49.426,8hn85m8vjyz59qj3zm6zq9yrvlh89l4n5vxyqmq3x,"{""params"":[""cardanoAtlanticCouncil"",""cardanoJapan"",""cardanoConfederationOfEmergingEconomies""],""timestamp"":1718355876356}",cardanoAtlanticCouncil,cardanoJapan,cardanoConfederationOfEmergingEconomies,,,,81813366210
2024-06-14 09:09:30.443,8hrjyq0yyyx4xq8yyyrv4y2hv7m6qzz6r,"{""params"":[""mauroAgustnAndreoli"",""inoNpo"",""lloydDuhon""],""timestamp"":1718356161507}",mauroAgustnAndreoli,inoNpo,lloydDuhon,,,,18029181765
2024-06-14 09:12:32.106,8q5j6hlyy54yx245lgf5j8x5ffnzhjf75vw92ngh5zryl,"{""params"":[""cardanoJapan"",""cardanoConfederationOfEmergingEconomies"",""scientificAnalyticalToolsLlc""],""timestamp"":1718356329907}",cardanoJapan,cardanoConfederationOfEmergingEconomies,scientificAnalyticalToolsLlc,,,,2106899242
2024-06-14 09:15:48.947,9g0v9g0lyy5yrrqf0f8qg2mywnyrg7ymyvy82xf,"{""params"":[""cardanoJapan"",""cardanoConfederationOfEmergingEconomies"",""scientificAnalyticalToolsLlc"",""ticoMismana"",""cardanoAtlanticCouncil""],""timestamp"":1718356487585}",cardanoJapan,cardanoConfederationOfEmergingEconomies,scientificAnalyticalToolsLlc,ticoMismana,cardanoAtlanticCouncil,,802161977284
2024-06-14 09:16:25.955,96j2zqmy9jyvywn47hm7rxl09ynwlgy0ywfjqgwrq48,"{""params"":[""cardanoAtlanticCouncil"",""cardanoJapan""],""timestamp"":1718356574572}",cardanoAtlanticCouncil,cardanoJapan,,,,,288842042
2024-06-14 09:16:31.498,ylzz54yhmy4qmqfyn253lff4zflyvf9jg2qwryqjnf5z,"{""params"":[""cardanoJapan"",""easternCardanoCouncil"",""lloydDuhon""],""timestamp"":1718356533201}",cardanoJapan,easternCardanoCouncil,lloydDuhon,,,,10001353668472
2024-06-14 09:17:33.048,9rlyjrmy0nyvwjy53hyry27ygjzjz8rrmyyr5vyjhy,"{""params"":[""cardanoJapan"",""cardanoConfederationOfEmergingEconomies"",""scientificAnalyticalToolsLlc"",""cardanoAtlanticCouncil"",""ticoMismana"",""andrewDonovan""],""timestamp"":1718356635901}",cardanoJapan,cardanoConfederationOfEmergingEconomies,scientificAnalyticalToolsLlc,cardanoAtlanticCouncil,ticoMismana,andrewDonovan,2061894091
2024-06-14 09:19:32.348,9498ny24mnzxqjryqmf96jyq7mjnqnrfw8lz7yg06n,"{""params"":[""cardanoAtlanticCouncil"",""cardanoJapan""],""timestamp"":1718356745650}",cardanoAtlanticCouncil,cardanoJapan,,,,,58470959774
2024-06-14 09:19:54.798,yqz82zrfwn4g3r4r7z04h7m60gnqjgjyx6myzg5l5,"{""params"":[""cardanoJapan"",""easternCardanoCouncil"",""lloydDuhon""],""timestamp"":1718356761814}",cardanoJapan,easternCardanoCouncil,lloydDuhon,,,,10003625159134
2024-06-14 09:23:47.766,9wxxnrqygm7jzvlnz9y84nfzhy89q5gw2yfzjz8r,"{""params"":[""cardanoJapan"",""cardanoConfederationOfEmergingEconomies"",""scientificAnalyticalToolsLlc"",""ticoMismana"",""andrewDonovan"",""cardanoAtlanticCouncil""],""timestamp"":1718357012353}",cardanoJapan,cardanoConfederationOfEmergingEconomies,scientificAnalyticalToolsLlc,ticoMismana,andrewDonovan,cardanoAtlanticCouncil,1093658066381
2024-06-14 09:26:51.704,86843y0h99ylyxnyzhgl6y5qymlx8y62yy5gz2ff,"{""params"":[""cardanoJapan"",""cardanoAtlanticCouncil"",""scientificAnalyticalToolsLlc"",""cardanoConfederationOfEmergingEconomies"",""andrewDonovan"",""ticoMismana""],""timestamp"":1718357194169}",cardanoJapan,cardanoAtlanticCouncil,scientificAnalyticalToolsLlc,cardanoConfederationOfEmergingEconomies,andrewDonovan,ticoMismana,2228344309
2024-06-14 09:28:45.36,ygyvgq46gmyyvjym6fgx7w8y7zm0whyqj8ffz5qhxlm7z,"{""params"":[""cardanoConfederationOfEmergingEconomies""],""timestamp"":1718357313838}",cardanoConfederationOfEmergingEconomies,,,,,,781494746
2024-06-14 09:43:35.33,xlnlz496yyg4j3x2y482q2g5wzfvy4fyr0mm8gy973,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1718358202657}",cardanoAtlanticCouncil,,,,,,84538263
2024-06-14 09:43:58.785,939y3z95jyrnx7y0mhg054xm8yy4n282jy57yxy4y2,"{""params"":[""cardanoAtlanticCouncil"",""joshuaStone"",""lloydDuhon"",""mauroAgustnAndreoli"",""easternCardanoCouncil""],""timestamp"":1718358229705}",cardanoAtlanticCouncil,joshuaStone,lloydDuhon,mauroAgustnAndreoli,easternCardanoCouncil,,387933246
2024-06-14 09:44:13.084,xlnlz496yyg4j3x2y482q2g5wzfvy4fyr0mm8gy973,"{""params"":[""cardanoAtlanticCouncil""],""timestamp"":1718358249354}",cardanoAtlanticCouncil,,,,,,84538263
2024-06-14 09:48:04.817,9543yghz75vxyzx53yrjwymhl7m9m5xyyqznwyyy6nx,"{""params"":[""cardanoAtlanticCouncil"",""lloydDuhon"",""easternCardanoCouncil"",""mauroAgustnAndreoli"",""joshuaStone""],""timestamp"":1718358428105}",cardanoAtlanticCouncil,lloydDuhon,easternCardanoCouncil,mauroAgustnAndreoli,joshuaStone,,160250590565
2024-06-14 09:53:09.756,ymgflyvrvwyyywqh02gflyr6j607wyxhv877wrz65m8,"{""params"":[""joshuaStone""],""timestamp"":1718358733652}",joshuaStone,,,,,,21449221225
2024-06-14 09:57:51.97,y3r9v3vf6ygzv6yxn2mvnjg4nr8vlznyywyhyy4yqwzry,"{""params"":[""joshuaStone"",""lloydDuhon"",""mauroAgustnAndreoli""],""timestamp"":1718359045844}",joshuaStone,lloydDuhon,mauroAgustnAndreoli,,,,19181762819
2024-06-14 09:59:20.638,yvy2hr2nyyfwhl3vm2rv39jry7rhxy2q5jj0z9yr4,"{""params"":[""cardanoAtlanticCouncil"",""joshuaStone"",""mauroAgustnAndreoli""],""timestamp"":1718359100417}",cardanoAtlanticCouncil,joshuaStone,mauroAgustnAndreoli,,,,87570279754
2024-06-14 10:04:42.513,8gn472qr0jvr2y9yw8wvglzgxnyxnyqjqj2nqx8l88z,"{""params"":[""richManderino""],""timestamp"":1718359440716}",richManderino,,,,,,1018531189
2024-06-14 10:06:17.928,95r890mj6ygrrvy0zjy3x4hzyyvfz55mjyvfmjzxy,"{""params"":[""cardanoAtlanticCouncil"",""mauroAgustnAndreoli"",""easternCardanoCouncil"",""johnnyKelly"",""joshuaStone""],""timestamp"":1718359553226}",cardanoAtlanticCouncil,mauroAgustnAndreoli,easternCardanoCouncil,johnnyKelly,joshuaStone,,139924949
2024-06-14 10:07:03.496,96mrrzhz4q0v8ygyyvzzfw5v7y4j5qx6r2mlfrl9y5j88r,"{""params"":[""richManderino""],""timestamp"":1718359538993}",richManderino,,,,,,1204167057582
2024-06-14 10:07:54.016,yyhyzrlw8qw74yf8ywhzm69zml98rz2823v2rn0,"{""params"":[""easternCardanoCouncil"",""cardanoConfederationOfEmergingEconomies"",""cardanoAtlanticCouncil"",""cardanoJapan"",""joshuaStone"",""inoNpo""],""timestamp"":1718359639360}",easternCardanoCouncil,cardanoConfederationOfEmergingEconomies,cardanoAtlanticCouncil,cardanoJapan,joshuaStone,inoNpo,730380297379
2024-06-14 10:12:37.747,y7ff402m5y9jx8gxx02yvyh2xxvh5373lxmyqr9mg6y2lj,"{""params"":[""cardanoAtlanticCouncil"",""nicodemusRodriguez"",""lloydDuhon"",""scientificAnalyticalToolsLlc"",""johnnyKelly"",""abeEllis""],""timestamp"":1718359944609}",cardanoAtlanticCouncil,nicodemusRodriguez,lloydDuhon,scientificAnalyticalToolsLlc,johnnyKelly,abeEllis,3164663094216
2024-06-14 10:16:23.637,80y3yhghf0njh6yy3w946gm6rvyzyx5xf8lyz3yf4r67,"{""params"":[""cardanoAtlanticCouncil"",""johnnyKelly"",""lloydDuhon""],""timestamp"":1718360180276}",cardanoAtlanticCouncil,johnnyKelly,lloydDuhon,,,,25768604
2024-06-14 10:17:52.839,x3v5fy4lyx4mq76yfjgwwryf3qqzz68yfrqny7gjry48,"{""params"":[""easternCardanoCouncil"",""joshuaStone"",""lloydDuhon"",""cardanoAtlanticCouncil"",""cardanoConfederationOfEmergingEconomies"",""cardanoJapan""],""timestamp"":1718360211647}",easternCardanoCouncil,joshuaStone,lloydDuhon,cardanoAtlanticCouncil,cardanoConfederationOfEmergingEconomies,cardanoJapan,1088006424
2024-06-14 10:20:28.082,8f9jjw50z2wnq33g0m3y074mjlrl6nyhw2m8hyz23y,"{""params"":[""easternCardanoCouncil"",""joshuaStone"",""lloydDuhon"",""cardanoAtlanticCouncil"",""cardanoConfederationOfEmergingEconomies"",""cardanoJapan""],""timestamp"":1718360406246}",easternCardanoCouncil,joshuaStone,lloydDuhon,cardanoAtlanticCouncil,cardanoConfederationOfEmergingEconomies,cardanoJapan,1218588180
2024-06-14 10:20:28.564,y7ff402m5y9jx8gxx02yvyh2xxvh5373lxmyqr9mg6y2lj,"{""params"":[""cardanoAtlanticCouncil"",""nicodemusRodriguez"",""lloydDuhon"",""scientificAnalyticalToolsLlc"",""johnnyKelly"",""abeEllis""],""timestamp"":1718360415433}",cardanoAtlanticCouncil,nicodemusRodriguez,lloydDuhon,scientificAnalyticalToolsLlc,johnnyKelly,abeEllis,3164663094216
2024-06-14 10:23:35.528,yj7n8j3vr0yygqhwjhl2qyjg7vq49wvz2g0yyy5hq5,"{""params"":[""joshuaStone"",""mauroAgustnAndreoli"",""lloydDuhon""],""timestamp"":1718360591192}",joshuaStone,mauroAgustnAndreoli,lloydDuhon,,,,53239673050
2024-06-14 10:32:17.999,xnnq8yqv8hyn5zn3ynl6gf8yyy89jyyzyvh5zyyh7y,"{""params"":[""johnnyKelly"",""cardanoAtlanticCouncil"",""vaibhavSolanki""],""timestamp"":1718361111697}",johnnyKelly,cardanoAtlanticCouncil,vaibhavSolanki,,,,113099651514
2024-06-14 10:32:33.105,8w4x4j6y68v6w0yvqqjhqyqxf9nq45gwv8n5wygxr4x8,"{""params"":[""mauroAgustnAndreoli""],""timestamp"":1718361118635}",mauroAgustnAndreoli,,,,,,33113578
2024-06-14 10:33:28.05,yfy7qv2vyrnyqx760z8qmngyrmyyq4fy87ggfy24569gm0yxw,"{""params"":[""mauroAgustnAndreoli""],""timestamp"":1718361192663}",mauroAgustnAndreoli,,,,,,272303014
2024-06-14 10:34:40.886,9ry8h8wwvhmg9y7mj0gvh6y0zyr5yq57y4ywnym,"{""params"":[""cardanoJapan"",""cardanoAtlanticCouncil"",""cardanoConfederationOfEmergingEconomies""],""timestamp"":1718361271260}",cardanoJapan,cardanoAtlanticCouncil,cardanoConfederationOfEmergingEconomies,,,,49953664
2024-06-14 10:37:31.777,92y66yr95zhwyy2gflnymy3f7v2nyz8xyyfgwx4q72mv7,"{""params"":[""mauroAgustnAndreoli""],""timestamp"":1718361337479}",mauroAgustnAndreoli,,,,,,219170277906
2024-06-14 10:40:32.952,xv3xxh56nl3rhhgyx4gl4f5mx23yjnfyq0ww5yyqjwf5ln,"{""params"":[""mauroAgustnAndreoli""],""timestamp"":1718361601184}",mauroAgustnAndreoli,,,,,,12817547719
